"","rank","Ontology_Term","ID","mean_AUC","AUC_Maynard","AUC_He","AUC_Allen","combined_p_value","direction","layer","cell_type"
"43",17,"protein targeting to ER","GO:0045047",0.33404248290938,0.357600803983843,0.213297657857148,0.431228986887148,0,"negative",4,"NONN"
"44",5,"respirasome","GO:0070469",0.66170384268477,0.790183323477232,0.626531117736287,0.56839708684079,0,"positive",4,"GABA"
"45",5,"respirasome","GO:0070469",0.714035353410611,0.790183323477232,0.626531117736287,0.725391619018312,0,"positive",4,"GLUT"
"46",9,"respiratory electron transport chain","GO:0022904",0.644571474323326,0.748192111300229,0.630674162349912,0.554848149319836,0,"positive",4,"GABA"
"47",9,"respiratory electron transport chain","GO:0022904",0.690199905754786,0.748192111300229,0.630674162349912,0.691733443614218,0,"positive",4,"GLUT"
"48",1,"SRP-dependent cotranslational protein targeting to membrane","GO:0006614",0.739337857601266,0.776645452527196,0.709206461502181,0.73216165877442,0,"positive",1,"GABA"
"49",14,"SRP-dependent cotranslational protein targeting to membrane","GO:0006614",0.247017339198203,0.292488714571154,0.188463624572574,0.260099678450883,0,"negative",3,"GABA"
"50",1,"SRP-dependent cotranslational protein targeting to membrane","GO:0006614",0.702299077366511,0.776645452527196,0.709206461502181,0.621045318070157,0,"positive",1,"GLUT"
"51",14,"SRP-dependent cotranslational protein targeting to membrane","GO:0006614",0.218068707207747,0.292488714571154,0.188463624572574,0.173253782479513,0,"negative",3,"GLUT"
"52",1,"SRP-dependent cotranslational protein targeting to membrane","GO:0006614",0.718737549791501,0.776645452527196,0.709206461502181,0.670360735345127,0,"positive",1,"NONN"
"53",12,"SRP-dependent cotranslational protein targeting to membrane","GO:0006614",0.281621571135549,0.292488714571154,0.188463624572574,0.363912374262921,0,"negative",3,"NONN"
"54",12,"SRP-dependent cotranslational protein targeting to membrane","GO:0006614",0.308366875374862,0.31094871605121,0.179447392210038,0.434704517863337,0,"negative",4,"NONN"
"55",10,"structural constituent of ribosome","GO:0003735",0.64000856319465,0.68360619987784,0.592182208864289,0.644237280841821,0,"positive",1,"GABA"
"56",10,"structural constituent of ribosome","GO:0003735",0.610857839075918,0.68360619987784,0.592182208864289,0.556785108485626,0,"positive",1,"GLUT"
"57",10,"structural constituent of ribosome","GO:0003735",0.630401254501971,0.68360619987784,0.592182208864289,0.615415354763785,0,"positive",1,"NONN"
"58",15,"viral gene expression","GO:0019080",0.385692952146151,0.377559593214057,0.323315140707063,0.456204122517334,0,"negative",4,"GABA"
"59",12,"viral gene expression","GO:0019080",0.391306640319134,0.388265522806421,0.334238065375872,0.451416332775108,0,"negative",5,"GABA"
"60",8,"viral transcription","GO:0019083",0.381219528642813,0.371938575304282,0.320286295824107,0.451433714800051,0,"negative",5,"GABA"
"61",20,"viral transcription","GO:0019083",0.352906597945474,0.356466117978174,0.29409917466282,0.408154501195429,0,"negative",3,"NONN"
